excel_unit_text,excel_drug_name,excel_price_yen,excel_strength
錠,トリヘキシフェニジル塩酸塩,9.1,2ｍｇ1錠
錠,トリヘキシフェニジル塩酸塩,9.1,2ｍｇ1錠
錠,トリヘキシフェニジル塩酸塩,12.1,1％1ｇ
錠,トリヘキシフェニジル塩酸塩,14.7,1％1ｇ
錠,ピロヘプチン塩酸塩,41.1,2％1ｇ
錠,ピロヘプチン塩酸塩,6.1,2ｍｇ1錠
錠,ブロモクリプチンメシル酸塩,11.7,2．5ｍｇ1錠
錠,ブロモクリプチンメシル酸塩,29.8,2．5ｍｇ1錠
錠,ブロモクリプチンメシル酸塩,33.2,2．5ｍｇ1錠
錠,ドロキシドパ,72.8,20％1ｇ
錠,ドロキシドパ,32.7,100ｍｇ1錠
錠,ドロキシドパ,61.9,200ｍｇ1錠
錠,ドロキシドパ,49.7,100ｍｇ1カプセル
錠,ドロキシドパ,99.3,200ｍｇ1カプセル
錠,ペルゴリドメシル酸塩,15,50μｇ1錠
錠,ペルゴリドメシル酸塩,20.3,50μｇ1錠
錠,ペルゴリドメシル酸塩,61.1,250μｇ1錠
錠,ペルゴリドメシル酸塩,74.6,250μｇ1錠
錠,セレギリン塩酸塩,135,2．5ｍｇ1錠
錠,セレギリン塩酸塩,260.9,2．5ｍｇ1錠
錠,カベルゴリン,36.6,0．25ｍｇ1錠
錠,カベルゴリン,44.1,0．25ｍｇ1錠
錠,カベルゴリン,112.1,1ｍｇ1錠
錠,カベルゴリン,141.9,1ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,16.6,0．125ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,9.4,0．125ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,10.5,0．125ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,9.4,0．125ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,9.4,0．125ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,9.4,0．125ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,9.4,0．125ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,10.5,0．125ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,9.4,0．125ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,61.1,0．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,33,0．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,37.7,0．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,35.5,0．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,33,0．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,37.7,0．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,33,0．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,37.7,0．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,33,0．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,9.4,0．125ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,33,0．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,44.6,0．375ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,20.9,0．375ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,20.9,0．375ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,20.9,0．375ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,20.9,0．375ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,161.1,1．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,74,1．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,74,1．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,74,1．5ｍｇ1錠
錠,プラミペキソール塩酸塩水和物,74,1．5ｍｇ1錠
錠,ロピニロール塩酸塩,19.4,0．25ｍｇ1錠
錠,ロピニロール塩酸塩,14.7,0．25ｍｇ1錠
錠,ロピニロール塩酸塩,65.9,1ｍｇ1錠
錠,ロピニロール塩酸塩,29.9,1ｍｇ1錠
錠,ロピニロール塩酸塩,116.5,2ｍｇ1錠
錠,ロピニロール塩酸塩,54.1,2ｍｇ1錠
錠,ロピニロール塩酸塩,8.7,0．25ｍｇ1錠
錠,ロピニロール塩酸塩,29.9,1ｍｇ1錠
錠,ロピニロール塩酸塩,50.6,2ｍｇ1錠
錠,ロピニロール塩酸塩,93.8,2ｍｇ1錠
錠,ロピニロール塩酸塩,47.8,2ｍｇ1錠
錠,ロピニロール塩酸塩,46.8,2ｍｇ1錠
錠,ロピニロール塩酸塩,58.1,2ｍｇ1錠
錠,ロピニロール塩酸塩,301.4,8ｍｇ1錠
錠,ロピニロール塩酸塩,162.7,8ｍｇ1錠
錠,ロピニロール塩酸塩,162.7,8ｍｇ1錠
錠,ロピニロール塩酸塩,162.7,8ｍｇ1錠
錠,エンタカポン,74.5,100ｍｇ1錠
錠,エンタカポン,26.3,100ｍｇ1錠
錠,エンタカポン,26.3,100ｍｇ1錠
錠,エンタカポン,26.3,100ｍｇ1錠
錠,エンタカポン,26.3,100ｍｇ1錠
錠,ゾニサミド,618.5,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,304.7,25ｍｇ1錠
錠,ゾニサミド,304.7,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,275,25ｍｇ1錠
錠,ゾニサミド,920.7,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,482,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,ゾニサミド,414.4,50ｍｇ1錠
錠,イストラデフィリン,770.6,20ｍｇ1錠
錠,ラサギリンメシル酸塩,509.6,0．5ｍｇ1錠
錠,ラサギリンメシル酸塩,945,1ｍｇ1錠
錠,サフィナミドメシル酸塩,867.9,50ｍｇ1錠
錠,オピカポン,946.6,25ｍｇ1錠
錠,レボドパ・ベンセラジド塩酸塩,14.9,1錠
錠,レボドパ・ベンセラジド塩酸塩,19.3,1錠
錠,レボドパ・ベンセラジド塩酸塩,17,1錠
錠,レボドパ・ベンセラジド塩酸塩,17,1錠
錠,レボドパ・ベンセラジド塩酸塩,11.6,1錠
錠,レボドパ・カルビドパ水和物,8.1,1錠
錠,レボドパ・カルビドパ水和物,14.7,1錠
錠,レボドパ・カルビドパ水和物,10.5,1錠
錠,レボドパ・カルビドパ水和物,11.3,1錠
錠,レボドパ・カルビドパ水和物,40.3,1錠
錠,レボドパ・カルビドパ水和物,29.2,1錠
錠,レボドパ・カルビドパ水和物,32.4,1錠
錠,レボドパ・カルビドパ水和物,29.8,1錠
錠,レボドパ・カルビドパ水和物,6.1,1錠
錠,レボドパ・カルビドパ水和物,15282.2,100ｍＬ1カセット
錠,レボドパ・カルビドパ水和物・エンタカポン,79.1,1錠
錠,レボドパ・カルビドパ水和物・エンタカポン,79.4,1錠
錠,クロルプロマジン塩酸塩,9.7,12．5ｍｇ1錠
錠,クロルプロマジン塩酸塩,9.7,25ｍｇ1錠
錠,クロルプロマジン塩酸塩,9.7,50ｍｇ1錠
錠,クロルプロマジン塩酸塩,9.7,100ｍｇ1錠
錠,クロルプロマジンフェノールフタリン酸塩,9.8,10％1ｇ
錠,ペルフェナジンフェンジゾ酸塩,7.1,1％1ｇ
錠,プロペリシアジン,40.4,10％1ｇ
錠,プロペリシアジン,6.1,5ｍｇ1錠
錠,プロペリシアジン,6.7,10ｍｇ1錠
錠,プロペリシアジン,10.2,25ｍｇ1錠
錠,プロペリシアジン,17.4,1％1ｍＬ
錠,ペルフェナジン,10.1,2ｍｇ1錠
錠,ペルフェナジン,10.1,4ｍｇ1錠
錠,ペルフェナジン,10.1,8ｍｇ1錠
錠,ペルフェナジン,7.7,1％1ｇ
錠,フルフェナジンマレイン酸塩,9.1,0．2％1ｇ
錠,フルフェナジンマレイン酸塩,5.9,0．25ｍｇ1錠
錠,フルフェナジンマレイン酸塩,5.9,0．5ｍｇ1錠
錠,フルフェナジンマレイン酸塩,6.1,1ｍｇ1錠
錠,プロクロルペラジンマレイン酸塩,10.1,5ｍｇ1錠
錠,ペルフェナジンマレイン酸塩,9.7,2ｍｇ1錠
錠,ペルフェナジンマレイン酸塩,9.7,4ｍｇ1錠
錠,ペルフェナジンマレイン酸塩,10.1,8ｍｇ1錠
錠,レボメプロマジンマレイン酸塩,14.3,10％1ｇ
錠,レボメプロマジンマレイン酸塩,95.3,50％1ｇ
錠,レボメプロマジンマレイン酸塩,46.7,50％1ｇ
錠,レボメプロマジンマレイン酸塩,14.3,10％1ｇ
錠,レボメプロマジンマレイン酸塩,14.3,10％1ｇ
錠,レボメプロマジンマレイン酸塩,5.9,5ｍｇ1錠
錠,レボメプロマジンマレイン酸塩,5.9,5ｍｇ1錠
錠,レボメプロマジンマレイン酸塩,8.6,25ｍｇ1錠
錠,レボメプロマジンマレイン酸塩,5.9,25ｍｇ1錠
錠,レボメプロマジンマレイン酸塩,5.9,25ｍｇ1錠
錠,レボメプロマジンマレイン酸塩,8.9,50ｍｇ1錠
錠,レボメプロマジンマレイン酸塩,8.9,50ｍｇ1錠
錠,クロミプラミン塩酸塩,9.9,10ｍｇ1錠
錠,クロミプラミン塩酸塩,11.1,25ｍｇ1錠
錠,トリミプラミンマレイン酸塩,40.2,10％1ｇ
錠,トリミプラミンマレイン酸塩,6.4,10ｍｇ1錠
錠,トリミプラミンマレイン酸塩,10.8,25ｍｇ1錠
錠,イミプラミン塩酸塩,10.1,10ｍｇ1錠
錠,イミプラミン塩酸塩,10.4,25ｍｇ1錠
錠,アモキサピン,24.3,10％1ｇ
錠,アモキサピン,6.1,10ｍｇ1カプセル
錠,アモキサピン,7.9,25ｍｇ1カプセル
錠,アモキサピン,11.7,50ｍｇ1カプセル
錠,アミトリプチリン塩酸塩,10.1,10ｍｇ1錠
錠,アミトリプチリン塩酸塩,10.1,25ｍｇ1錠
錠,ノルトリプチリン塩酸塩,5.9,10ｍｇ1錠
錠,ノルトリプチリン塩酸塩,10.4,25ｍｇ1錠
錠,ヒドロキシジン塩酸塩,6.1,10ｍｇ1錠
錠,ヒドロキシジン塩酸塩,6.1,25ｍｇ1錠
錠,ピパンペロン塩酸塩,10.6,50ｍｇ1錠
錠,マプロチリン塩酸塩,6.1,10ｍｇ1錠
錠,マプロチリン塩酸塩,6.1,10ｍｇ1錠
錠,マプロチリン塩酸塩,8.7,25ｍｇ1錠
錠,マプロチリン塩酸塩,12,25ｍｇ1錠
錠,メチルフェニデート塩酸塩,6.1,10ｍｇ1錠
錠,メチルフェニデート塩酸塩,235.8,18ｍｇ1錠
錠,メチルフェニデート塩酸塩,261.9,27ｍｇ1錠
錠,メチルフェニデート塩酸塩,275.1,36ｍｇ1錠
錠,クロチアゼパム,74.6,10％1ｇ
錠,クロチアゼパム,5.9,5ｍｇ1錠
錠,クロチアゼパム,6.6,5ｍｇ1錠
錠,クロチアゼパム,8.6,10ｍｇ1錠
錠,クロチアゼパム,10.4,10ｍｇ1錠
錠,スピペロン,8.9,0．25ｍｇ1錠
錠,スピペロン,14.1,1ｍｇ1錠
錠,スルピリド,6.6,100ｍｇ1錠
錠,スルピリド,10.4,100ｍｇ1錠
錠,スルピリド,8.3,200ｍｇ1錠
錠,スルピリド,11.5,200ｍｇ1錠
錠,炭酸リチウム,7.8,100ｍｇ1錠
錠,炭酸リチウム,10.4,100ｍｇ1錠
錠,炭酸リチウム,8.9,100ｍｇ1錠
錠,炭酸リチウム,12.7,200ｍｇ1錠
錠,炭酸リチウム,10.4,200ｍｇ1錠
錠,炭酸リチウム,12.6,200ｍｇ1錠
錠,ヒドロキシジンパモ酸塩,16.5,10％1ｇ
錠,ヒドロキシジンパモ酸塩,5.9,25ｍｇ1錠
錠,ヒドロキシジンパモ酸塩,6.1,25ｍｇ1カプセル
錠,ヒドロキシジンパモ酸塩,6.9,50ｍｇ1カプセル
錠,ヒドロキシジンパモ酸塩,2,0．5％1ｍＬ
錠,ヒドロキシジンパモ酸塩,7.2,2．5％1ｇ
錠,ハロペリドール,7.7,1％1ｇ
錠,ハロペリドール,30.5,1％1ｇ
錠,ハロペリドール,10.1,1％1ｇ
錠,ハロペリドール,14.9,1％1ｇ
錠,ハロペリドール,6.2,0．75ｍｇ1錠
錠,ハロペリドール,8.2,0．75ｍｇ1錠
錠,ハロペリドール,6.3,1ｍｇ1錠
錠,ハロペリドール,8.2,1ｍｇ1錠
錠,ハロペリドール,6.3,1．5ｍｇ1錠
錠,ハロペリドール,9.9,1．5ｍｇ1錠
錠,ハロペリドール,6.4,2ｍｇ1錠
錠,ハロペリドール,6.6,3ｍｇ1錠
錠,ハロペリドール,10.4,3ｍｇ1錠
錠,ハロペリドール,15.1,0．2％1ｍＬ
錠,ペモリン,6.8,10ｍｇ1錠
錠,ペモリン,13.6,25ｍｇ1錠
錠,ペモリン,30.2,50ｍｇ1錠
錠,ゾテピン,41.3,10％1ｇ
錠,ゾテピン,42.8,10％1ｇ
錠,ゾテピン,202.6,50％1ｇ
錠,ゾテピン,204.5,50％1ｇ
錠,ゾテピン,10.2,25ｍｇ1錠
錠,ゾテピン,7.8,25ｍｇ1錠
錠,ゾテピン,18.9,50ｍｇ1錠
錠,ゾテピン,23.1,50ｍｇ1錠
錠,ゾテピン,66.3,100ｍｇ1錠
錠,ゾテピン,66.3,100ｍｇ1錠
錠,エチゾラム,34,1％1ｇ
錠,エチゾラム,6.6,0．5ｍｇ1錠
錠,エチゾラム,9.5,0．5ｍｇ1錠
錠,エチゾラム,10.4,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,6.7,1ｍｇ1錠
錠,エチゾラム,10.1,1ｍｇ1錠
錠,エチゾラム,6.1,0．25ｍｇ1錠
錠,エチゾラム,9.5,0．25ｍｇ1錠
錠,チミペロン,40.3,1％1ｇ
錠,チミペロン,74.2,1％1ｇ
錠,チミペロン,6.1,0．5ｍｇ1錠
錠,チミペロン,6.1,0．5ｍｇ1錠
錠,チミペロン,6.1,1ｍｇ1錠
錠,チミペロン,8.9,1ｍｇ1錠
錠,チミペロン,15.9,3ｍｇ1錠
錠,チミペロン,24.5,3ｍｇ1錠
錠,ドスレピン塩酸塩,8.2,25ｍｇ1錠
錠,ブロムペリドール,27.7,1％1ｇ
錠,ブロムペリドール,26.5,1％1ｇ
錠,ブロムペリドール,5.9,1ｍｇ1錠
錠,ブロムペリドール,6.7,3ｍｇ1錠
錠,ブロムペリドール,7.1,3ｍｇ1錠
錠,ブロムペリドール,13.3,6ｍｇ1錠
錠,ブロムペリドール,14.1,6ｍｇ1錠
錠,クロカプラミン塩酸塩水和物,47.2,10％1ｇ
錠,クロカプラミン塩酸塩水和物,6.6,10ｍｇ1錠
錠,クロカプラミン塩酸塩水和物,16.1,25ｍｇ1錠
錠,クロカプラミン塩酸塩水和物,35.6,50ｍｇ1錠
錠,スルトプリド塩酸塩,49.5,50％1ｇ
錠,スルトプリド塩酸塩,17.1,50ｍｇ1錠
錠,スルトプリド塩酸塩,24.8,100ｍｇ1錠
錠,スルトプリド塩酸塩,23.6,200ｍｇ1錠
錠,ミアンセリン塩酸塩,9.1,10ｍｇ1錠
錠,ミアンセリン塩酸塩,25,30ｍｇ1錠
錠,セチプチリンマレイン酸塩,6.1,1ｍｇ1錠
錠,セチプチリンマレイン酸塩,8.4,1ｍｇ1錠
錠,モサプラミン塩酸塩,106.9,10％1ｇ
錠,モサプラミン塩酸塩,10.8,10ｍｇ1錠
錠,モサプラミン塩酸塩,25.9,25ｍｇ1錠
錠,モサプラミン塩酸塩,51.6,50ｍｇ1錠
錠,ネモナプリド,13,3ｍｇ1錠
錠,ネモナプリド,40.5,10ｍｇ1錠
錠,トラゾドン塩酸塩,6.1,25ｍｇ1錠
錠,トラゾドン塩酸塩,7.1,25ｍｇ1錠
錠,トラゾドン塩酸塩,7.2,50ｍｇ1錠
錠,トラゾドン塩酸塩,12.6,50ｍｇ1錠
錠,リスペリドン,46.9,1％1ｇ
錠,リスペリドン,84.2,1％1ｇ
錠,リスペリドン,65.9,1％1ｇ
錠,リスペリドン,57.8,1％1ｇ
錠,リスペリドン,57.8,1％1ｇ
錠,リスペリドン,57.8,1％1ｇ
錠,リスペリドン,10.4,1ｍｇ1錠
錠,リスペリドン,11.9,1ｍｇ1錠
錠,リスペリドン,10.4,2ｍｇ1錠
錠,リスペリドン,19.3,2ｍｇ1錠
錠,リスペリドン,10.9,3ｍｇ1錠
錠,リスペリドン,26.2,3ｍｇ1錠
錠,リスペリドン,16.8,3ｍｇ1錠
錠,リスペリドン,16.8,3ｍｇ1錠
錠,リスペリドン,16.8,3ｍｇ1錠
錠,リスペリドン,16.8,3ｍｇ1錠
錠,リスペリドン,16.8,3ｍｇ1錠
錠,リスペリドン,10.4,0．5ｍｇ1錠
錠,リスペリドン,10.4,1ｍｇ1錠
錠,リスペリドン,11.9,1ｍｇ1錠
錠,リスペリドン,10.4,2ｍｇ1錠
錠,リスペリドン,19.3,2ｍｇ1錠
錠,リスペリドン,10.4,0．5ｍｇ1錠
錠,リスペリドン,10.4,0．5ｍｇ1錠
錠,リスペリドン,10.9,3ｍｇ1錠
錠,リスペリドン,16.8,3ｍｇ1錠
錠,リスペリドン,16.8,3ｍｇ1錠
錠,リスペリドン,21.9,0．1％1ｍＬ
錠,リスペリドン,31.5,0．1％1ｍＬ
錠,リスペリドン,34.7,0．1％1ｍＬ
錠,リスペリドン,27.3,0．1％1ｍＬ
錠,リスペリドン,30,0．1％1ｍＬ
錠,リスペリドン,27.3,0．1％1ｍＬ
錠,リスペリドン,15,0．1％0．5ｍＬ1包
錠,リスペリドン,29.7,0．1％1ｍＬ1包
錠,リスペリドン,36.6,0．1％2ｍＬ1包
錠,リスペリドン,52.8,0．1％3ｍＬ1包
錠,フルボキサミンマレイン酸塩,10.4,25ｍｇ1錠
錠,フルボキサミンマレイン酸塩,18.3,25ｍｇ1錠
錠,フルボキサミンマレイン酸塩,14.1,25ｍｇ1錠
錠,フルボキサミンマレイン酸塩,13.1,50ｍｇ1錠
錠,フルボキサミンマレイン酸塩,29.7,50ｍｇ1錠
錠,フルボキサミンマレイン酸塩,22,50ｍｇ1錠
錠,フルボキサミンマレイン酸塩,18.8,75ｍｇ1錠
錠,フルボキサミンマレイン酸塩,40.7,75ｍｇ1錠
錠,フルボキサミンマレイン酸塩,25.8,75ｍｇ1錠
錠,ミルナシプラン塩酸塩,7.8,15ｍｇ1錠
錠,ミルナシプラン塩酸塩,9.2,15ｍｇ1錠
錠,ミルナシプラン塩酸塩,7.5,25ｍｇ1錠
錠,ミルナシプラン塩酸塩,10.3,25ｍｇ1錠
錠,ミルナシプラン塩酸塩,12.8,25ｍｇ1錠
錠,ミルナシプラン塩酸塩,6.8,12．5ｍｇ1錠
錠,ミルナシプラン塩酸塩,6.8,12．5ｍｇ1錠
錠,ミルナシプラン塩酸塩,17.6,50ｍｇ1錠
錠,ミルナシプラン塩酸塩,21.7,50ｍｇ1錠
錠,パロキセチン塩酸塩水和物,11.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,14.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,14.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,16.2,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,14.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,16.2,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,27.2,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,16.2,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,14.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,14.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,14.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,14.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,14.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,14.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,14.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,16.2,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,18.7,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,26.6,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,26.6,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,26.6,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,29.4,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,26.6,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,26.6,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,48.5,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,29.4,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,29.4,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,29.4,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,26.6,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,26.6,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,26.6,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,29.4,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,29.4,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,10.4,5ｍｇ1錠
錠,パロキセチン塩酸塩水和物,16.8,5ｍｇ1錠
錠,パロキセチン塩酸塩水和物,12,5ｍｇ1錠
錠,パロキセチン塩酸塩水和物,12,5ｍｇ1錠
錠,パロキセチン塩酸塩水和物,12.4,5ｍｇ1錠
錠,パロキセチン塩酸塩水和物,16.8,5ｍｇ1錠
錠,パロキセチン塩酸塩水和物,14.6,10ｍｇ1錠
錠,パロキセチン塩酸塩水和物,26.6,20ｍｇ1錠
錠,パロキセチン塩酸塩水和物,10.4,5ｍｇ1錠
錠,パロキセチン塩酸塩水和物,33.7,12．5ｍｇ1錠
錠,パロキセチン塩酸塩水和物,57,25ｍｇ1錠
錠,パロキセチン塩酸塩水和物,17.9,6．25ｍｇ1錠
錠,クエチアピンフマル酸塩,238.2,50％1ｇ
錠,クエチアピンフマル酸塩,134.9,50％1ｇ
錠,クエチアピンフマル酸塩,134.9,50％1ｇ
錠,クエチアピンフマル酸塩,145.3,50％1ｇ
錠,クエチアピンフマル酸塩,25.8,10％1ｇ
錠,クエチアピンフマル酸塩,10.4,25ｍｇ1錠
錠,クエチアピンフマル酸塩,15.8,25ｍｇ1錠
錠,クエチアピンフマル酸塩,36.6,100ｍｇ1錠
錠,クエチアピンフマル酸塩,22.7,100ｍｇ1錠
錠,クエチアピンフマル酸塩,22.7,100ｍｇ1錠
錠,クエチアピンフマル酸塩,16.8,100ｍｇ1錠
錠,クエチアピンフマル酸塩,16.8,100ｍｇ1錠
錠,クエチアピンフマル酸塩,16.8,100ｍｇ1錠
錠,クエチアピンフマル酸塩,22.7,100ｍｇ1錠
錠,クエチアピンフマル酸塩,22.7,100ｍｇ1錠
錠,クエチアピンフマル酸塩,22.7,100ｍｇ1錠
錠,クエチアピンフマル酸塩,16.8,100ｍｇ1錠
錠,クエチアピンフマル酸塩,22.7,100ｍｇ1錠
錠,クエチアピンフマル酸塩,66.6,200ｍｇ1錠
錠,クエチアピンフマル酸塩,42,200ｍｇ1錠
錠,クエチアピンフマル酸塩,42,200ｍｇ1錠
錠,クエチアピンフマル酸塩,29.3,200ｍｇ1錠
錠,クエチアピンフマル酸塩,29.3,200ｍｇ1錠
錠,クエチアピンフマル酸塩,45.5,200ｍｇ1錠
錠,クエチアピンフマル酸塩,45.5,200ｍｇ1錠
錠,クエチアピンフマル酸塩,42,200ｍｇ1錠
錠,クエチアピンフマル酸塩,45.5,200ｍｇ1錠
錠,クエチアピンフマル酸塩,29.3,200ｍｇ1錠
錠,クエチアピンフマル酸塩,42,200ｍｇ1錠
錠,クエチアピンフマル酸塩,10.4,12．5ｍｇ1錠
錠,クエチアピンフマル酸塩,11.8,50ｍｇ1錠
錠,クエチアピンフマル酸塩,11.8,50ｍｇ1錠
